AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
42,-65,72,0,0,0,0,-28,0,58,-20,0,-65,0,0,0,0,100,84,-20,0,0,0,0,-48,0,-15,-3,-100
100,-42,0,0,0,0,0,-80,0,-58,0,0,-7,100,0,0,0,-61,-84,-34,0,0,100,100,0,100,100,-100,0
93,0,100,100,100,-6,0,74,23,0,-4,-35,0,1,-100,-55,0,-73,0,0,0,0,-90,0,0,-59,-72,-78,0
100,0,-46,-100,-87,0,0,0,-23,0,0,100,100,100,-41,-94,18,0,0,0,0,0,-11,100,0,-41,-2,0,-6
0,0,-62,0,-13,-38,0,-100,0,34,0,100,-62,100,0,0,-18,0,0,0,0,0,0,100,0,0,-26,0,-47
-100,0,-100,100,0,57,3,59,17,-34,0,-24,-38,-41,-2,-100,73,12,67,0,0,62,0,100,-94,29,67,0,23
0,0,-79,0,0,-49,-3,0,-17,0,0,-28,100,1,-40,-46,-73,-12,0,0,1,100,0,98,70,-29,100,0,-11
-100,0,100,-62,0,0,0,100,0,0,0,-76,100,-27,0,0,0,0,100,0,63,-74,0,-5,-39,0,-84,0,1
0,0,100,100,0,-68,0,0,0,0,0,0,100,-2,0,-57,1,0,-49,0,86,-68,0,-26,-45,0,100,0,-100
-80,0,100,-1,0,100,0,-100,0,0,0,-57,0,100,0,-32,-1,0,-25,98,-47,97,0,-100,59,0,100,0,-100
-55,0,100,100,0,-66,0,-68,0,0,0,0,0,-62,-8,-97,0,0,0,-14,71,-51,100,-100,-59,100,1,0,100
0,0,-12,-92,100,-40,97,-100,29,24,20,-54,-77,54,79,-67,100,31,22,-84,-100,77,-100,81,6,23,-100,7,-39
0,0,100,50,100,89,-29,-44,68,-24,-20,100,72,-34,-12,10,-100,67,-100,1,-74,-49,0,75,-6,-100,100,-7,-100
0,0,49,0,0,-86,-68,0,-21,0,0,-100,-100,-100,0,0,0,0,-15,1,0,100,0,0,100,0,0,0,-99
0,0,100,0,0,0,0,100,49,0,0,0,-30,-100,0,0,0,-49,0,-2,0,0,0,0,-40,0,100,0,0
0,87,0,-100,0,-3,0,-100,-83,0,0,0,0,-33,1,0,0,-18,0,0,0,0,0,100,0,-23,0,0,100
0,-87,-100,-95,0,100,0,0,100,0,0,0,-100,-57,100,0,0,-2,0,0,100,-2,0,92,-27,0,1,0,-28
0,100,0,0,-100,-3,0,0,0,0,0,0,-48,2,0,-48,100,95,0,0,-16,0,0,-42,-33,0,100,0,0
0,0,-100,31,-56,-5,0,0,0,30,0,9,-8,77,-37,100,100,-67,0,100,-5,0,0,-100,0,38,100,3,85
0,79,-100,-26,15,-92,100,0,-100,-2,0,40,-9,100,100,59,-56,-5,0,-100,48,-2,40,-24,0,-38,-37,3,-18
0,0,0,-5,0,0,0,0,-42,-2,0,0,0,0,-25,0,-8,0,0,100,0,-61,0,-100,56,0,-88,-6,0
0,100,0,0,100,0,-100,0,0,0,0,-49,0,3,0,-71,100,0,0,-100,-28,-67,-40,85,-22,0,0,0,0
0,-73,99,0,5,81,0,0,0,-26,0,0,100,-85,-30,-96,-71,100,1,100,-4,-62,0,-68,-16,0,48,0,-19
0,100,0,79,-17,-81,0,0,0,0,0,100,-100,2,-100,0,-100,0,-1,-70,0,100,0,-18,0,0,-86,0,0
22,17,0,33,21,0,0,0,4,0,0,-100,100,-59,-100,100,93,-13,0,-30,-46,46,0,0,-8,0,52,0,-62
-22,-100,-96,-54,-55,44,0,0,-4,0,0,0,-81,0,-79,-37,86,-68,0,79,100,-100,0,45,-10,0,-31,0,-58
22,30,100,37,-100,-44,86,100,0,0,0,0,-19,63,-100,78,100,-71,0,16,-67,-35,7,100,0,33,-4,28,0
-22,0,100,100,100,0,98,0,0,0,88,0,100,-100,-100,0,0,0,0,1,0,-11,0,100,0,0,100,-17,0
0,-100,32,-24,-48,0,-58,0,0,0,-88,0,-46,100,-12,76,-100,100,79,0,63,100,96,-49,0,-33,2,-11,0
0,8,1,-100,100,0,1,0,0,0,0,0,100,-20,-92,0,100,0,0,-71,-57,0,-100,100,0,0,-76,0,100
0,100,0,-71,-31,0,2,-24,0,0,0,0,-38,1,100,0,-100,-35,-30,-25,0,-65,0,92,0,0,-100,0,-9
100,0,95,100,-93,0,0,0,0,0,0,0,100,0,0,0,-100,0,-37,100,-88,-35,6,0,0,0,-32,1,-83
0,-64,100,100,-41,0,0,-54,0,0,0,100,-100,-46,-63,0,27,0,0,-49,0,0,0,100,0,0,-60,-1,-8
0,100,-17,-100,0,0,-100,0,0,0,0,0,0,-38,0,0,100,-65,0,0,0,0,1,43,0,0,0,0,0
-61,0,100,0,0,0,-29,92,0,0,0,0,-71,3,0,0,-53,0,-12,-51,0,0,-10,0,0,0,0,0,0
43,100,-96,-5,0,0,0,-100,100,83,0,-90,-45,-3,-100,-100,100,0,80,0,0,0,0,0,0,0,-20,0,0
0,-24,47,-95,0,0,0,-14,-100,-79,0,-10,100,100,-54,-57,-100,0,0,60,100,6,0,0,0,42,100,0,98
-28,-70,68,36,59,0,89,0,100,-4,0,0,-100,-64,-12,-100,-6,0,-80,100,-88,38,95,100,0,-42,3,0,29
-54,100,-100,-32,100,0,5,0,-100,0,0,0,0,-36,-100,-8,-4,0,0,-100,58,0,-44,-2,0,0,0,100,100
0,0,0,89,-100,0,-57,100,100,0,0,0,0,0,-60,82,-100,15,0,-35,0,0,0,-93,0,0,-100,-73,78
0,0,0,0,-59,0,-37,-75,100,0,0,0,0,100,0,-100,-51,0,0,0,100,91,-49,100,0,0,-100,-27,-86
0,-36,0,-93,0,0,0,-22,100,0,0,0,100,-100,22,100,0,0,0,100,-100,-29,0,-9,0,0,-100,0,100
0,100,0,0,0,0,0,0,-27,0,0,26,0,100,0,-45,-25,-15,0,-12,-40,-16,0,-48,0,0,0,0,0
0,0,100,0,0,100,0,-3,-67,0,0,0,0,100,-17,-11,9,0,0,-30,0,0,0,-100,0,0,-50,0,0
0,-20,0,0,0,-3,2,0,-100,40,0,0,0,1,0,0,-41,0,0,0,0,0,-2,1,0,100,-6,0,-100
8,-100,-92,0,0,32,93,0,49,-40,0,-26,2,-60,46,100,50,0,42,28,25,-7,100,0,0,-76,36,0,-43
3,-83,100,0,0,-34,-17,0,79,0,0,17,-100,-100,76,32,100,100,-42,-100,-55,96,-15,-22,0,2,-36,56,5
-11,44,100,0,0,100,-78,0,-100,0,0,-17,1,0,-100,-12,-59,-41,0,-11,100,-3,100,-42,0,-26,0,100,-100
0,-71,100,1,5,28,0,0,-100,0,0,100,31,-41,0,-94,0,0,60,100,-100,-95,57,-27,0,71,0,-30,0
100,0,0,0,0,0,1,0,-34,0,0,0,1,0,-1,0,0,-3,-60,0,98,0,0,0,0,-71,0,-100,-81
0,65,-12,0,0,-69,1,0,1,0,0,-34,0,0,0,0,0,-56,0,0,100,-81,-98,0,0,0,0,-19,100
-100,100,100,0,-5,-30,-2,0,-1,0,0,0,15,3,0,0,-91,0,0,-40,0,0,-100,0,0,0,0,-7,0
0,-43,80,-1,0,0,0,0,1,0,96,-50,-8,100,0,-75,0,0,0,-60,62,100,-44,-100,0,26,99,0,-100
0,-55,100,0,0,55,5,0,-1,0,-96,-16,-42,0,66,-37,0,73,0,0,76,-82,100,-100,0,-26,40,0,0
0,0,-31,0,0,0,-5,0,100,0,0,0,100,100,0,0,0,-54,93,0,-8,0,-95,-100,25,0,2,0,0
0,0,71,0,0,-14,0,0,0,0,0,0,0,0,100,0,0,100,0,0,-88,0,-1,-100,-25,0,-21,0,0
0,0,0,0,79,-65,1,0,0,0,0,0,0,-100,-1,0,0,0,0,100,0,0,-3,-100,0,0,100,0,0
100,100,-100,94,-79,-100,0,0,100,0,0,100,-100,-100,0,-9,0,-100,97,-100,17,0,100,-100,0,0,100,0,0
0,0,0,100,0,87,-1,0,-22,0,0,-31,0,-3,-100,-32,0,0,0,0,-53,100,-78,0,0,0,0,0,100
63,-29,92,0,0,-84,0,0,-100,0,0,-69,100,0,88,-23,21,49,-57,0,-85,-76,0,100,0,0,-3,0,-20
-100,47,-36,-12,0,0,0,1,-10,0,0,0,0,0,0,0,1,0,0,0,-16,0,0,0,0,0,-65,0,100
-63,0,0,-100,100,-3,0,-1,-16,0,0,100,-100,1,0,8,1,0,-47,0,-9,-42,100,0,0,0,-100,0,-5
0,-76,100,99,0,0,0,0,-52,0,0,0,0,0,0,-76,1,-68,-86,0,-94,0,0,100,100,0,0,0,-100
0,100,-40,-36,-100,0,0,0,0,0,0,-100,17,-1,-58,96,2,0,0,0,100,0,0,-100,0,0,100,0,100
0,6,-100,0,0,0,0,0,0,100,0,0,100,0,0,-16,-26,0,0,0,-100,0,0,0,-5,0,-100,3,-32
0,-9,0,-100,0,0,1,0,0,-8,0,0,100,100,-22,0,0,0,100,11,0,0,-1,100,-71,0,-20,-3,100
0,0,0,0,0,0,-1,0,100,-92,0,0,0,-12,-15,56,1,0,0,100,100,0,0,-95,0,0,100,0,0
0,-100,100,-3,72,0,0,0,0,0,0,0,-100,100,-6,-7,0,0,0,0,-39,0,0,100,-7,100,-17,0,-100
0,0,-17,0,0,0,0,0,0,0,0,0,-100,-87,100,-100,-1,68,97,-14,0,89,-61,0,-17,-22,-32,2,0
0,100,0,-42,0,0,0,0,62,0,0,0,0,0,100,0,0,-48,-36,0,-61,0,100,0,0,-40,-85,-2,-100
0,0,1,0,-72,0,0,0,-22,3,0,0,-17,100,-100,0,91,-15,100,-97,0,-89,-18,0,100,-38,0,0,-11
0,-100,-86,100,0,2,0,0,0,-3,0,0,0,0,0,-29,1,0,100,0,0,0,-8,-100,70,0,-28,92,-32
0,100,0,0,0,0,0,0,59,0,0,0,0,-100,100,0,-5,0,-61,0,0,0,-18,100,-100,0,0,-92,0
0,81,-70,0,0,-2,0,0,-100,0,0,0,0,-72,100,0,-67,-5,0,0,0,0,0,-66,0,0,2,0,0
0,0,-22,0,0,0,0,0,100,0,0,0,0,100,0,0,-4,23,0,1,0,0,0,100,-70,0,100,0,0
0,0,0,-47,0,0,0,0,-81,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,86,0,100
0,-25,-2,-32,0,0,100,0,-59,39,0,0,0,2,0,0,100,-23,-100,-1,0,0,0,-9,0,0,-45,0,100
0,100,-88,0,0,0,-85,0,0,0,0,0,35,4,-86,0,-100,0,-45,0,0,0,0,0,0,0,-100,0,100
100,0,0,-21,0,0,-15,0,0,39,1,0,-35,-58,-41,0,-16,0,-96,100,0,0,0,-64,0,0,100,0,0
-10,-94,-56,0,0,0,0,0,0,0,100,0,0,0,90,0,0,0,-40,-100,42,0,0,1,0,0,-45,100,-54
-90,-53,-100,0,0,0,84,0,-19,-75,99,0,0,26,-100,46,100,3,-19,100,74,0,0,-100,15,0,100,100,-100
100,90,0,0,0,0,-62,0,0,0,0,0,0,1,-100,-46,0,-3,0,100,0,0,-80,-100,100,0,0,-41,-100
100,-100,100,0,0,0,-22,0,0,0,11,0,1,100,-50,0,-85,0,0,-37,0,0,0,100,-4,0,-100,-68,0
-100,0,-16,0,0,0,0,0,0,-3,0,0,0,100,100,0,-1,0,0,-44,-63,0,-25,-100,76,0,1,0,0
-34,-56,-74,0,100,0,0,56,-40,0,0,23,100,-100,-88,0,-14,0,0,100,-53,0,50,100,-38,0,-48,0,1
0,-8,-100,0,0,100,0,0,100,0,-100,0,2,-11,100,0,0,0,0,1,0,100,-49,0,17,0,-9,-62,0
-66,-91,0,100,-91,0,0,0,-7,0,0,-23,0,-48,-79,0,0,0,0,-26,0,-28,-13,97,100,0,0,2,-44
0,-53,100,57,-9,-53,0,-56,100,0,-100,0,-39,44,-26,13,0,0,0,-2,100,57,100,-100,-69,0,-100,28,73
100,100,-100,100,80,-7,94,0,65,0,25,0,-64,-100,0,-13,52,44,72,100,-59,0,100,-100,-100,100,-12,-43,-76
100,-100,0,49,-56,0,-94,57,-7,0,-36,0,100,100,100,0,1,-44,-36,-100,100,100,-100,100,-97,100,0,0,45
-100,100,100,-17,-24,100,0,0,-100,0,0,0,0,100,100,0,-53,0,0,0,-46,-23,2,-55,0,-77,0,-16,0
100,-100,100,0,0,0,0,-57,0,0,0,0,0,-100,0,0,100,0,-36,0,-95,-4,-74,90,100,-100,1,0,-45
-15,100,56,0,0,-33,0,0,-70,0,0,0,-100,0,100,0,-79,0,0,-44,0,-99,-28,-100,-30,100,2,0,100
-100,91,-16,0,0,0,0,0,0,0,0,0,0,-35,0,0,-21,0,0,2,100,-65,0,0,-70,0,0,0,100
0,-100,84,0,0,-8,0,0,-54,0,80,0,0,-77,-35,0,100,0,44,100,-35,100,74,0,0,-100,-3,0,-100
-26,-100,38,-24,0,-57,0,19,100,0,-80,100,4,0,24,0,25,0,-43,-4,37,-46,-74,94,62,-23,25,0,-99
-59,0,0,0,0,100,0,-19,-80,100,0,-30,-4,0,-27,0,2,80,-1,-100,-13,0,0,0,-53,0,100,0,-1
0,53,100,-100,0,57,39,0,-33,-100,0,15,84,100,-100,100,100,-80,0,29,-88,-92,0,-61,-9,0,14,0,2
0,100,-52,-97,0,11,-39,0,91,57,0,-85,-84,65,-49,-14,-100,0,0,25,-1,0,100,-100,0,0,-29,100,-2
0,100,0,100,90,-100,0,0,-12,100,0,0,100,-31,-3,0,0,0,0,-61,0,0,-74,0,0,0,-70,-57,0
0,-28,-55,100,0,0,0,0,-93,-100,0,0,0,-43,0,-12,-58,0,0,100,0,0,0,1,76,0,-40,-43,0
0,100,0,0,-47,0,0,0,0,-57,0,0,-32,1,0,0,1,0,0,-62,0,0,-26,7,-7,100,0,0,0
0,-100,87,-100,25,-11,0,0,0,0,100,0,42,-51,81,100,-70,0,16,-96,0,41,0,-55,-69,-46,0,0,0
0,1,-86,-53,0,100,0,0,0,28,0,100,0,100,-61,-1,0,0,-16,0,0,0,100,-5,0,0,0,0,0
0,-6,100,0,-68,-100,0,0,37,-28,0,-14,100,-100,-75,100,0,0,0,-81,0,-41,100,0,0,0,0,2,100
0,-60,100,0,0,0,0,0,-37,0,-61,26,1,-41,0,0,1,100,0,0,0,0,-100,0,0,-32,0,0,100
100,-100,100,-100,0,-68,0,0,0,0,1,100,0,100,0,0,0,0,0,100,100,0,-100,-19,1,-22,100,-2,-79
-67,0,100,57,0,-31,100,0,0,0,-14,-3,0,100,0,-64,-1,0,0,0,-66,97,100,-95,-1,0,0,0,0
-9,-100,100,-50,0,0,1,0,0,0,34,-100,0,100,-15,-37,0,0,0,2,-22,0,0,0,100,0,100,0,-79
-24,40,-69,-14,0,0,0,0,1,0,-34,0,0,-100,100,100,0,0,0,-58,0,-17,-42,0,0,0,100,2,0
5,-100,-72,87,1,45,-43,0,100,0,100,-100,-59,13,27,53,0,-100,0,-44,73,6,-41,0,-33,0,-52,19,-42
-5,100,100,-95,-1,-31,-55,34,0,0,0,100,-100,-80,-61,-47,0,0,0,0,0,0,-17,100,-14,0,2,-21,100
100,-33,0,0,0,-14,-3,-34,-25,0,0,0,90,3,-61,0,0,0,0,0,0,-10,0,100,0,0,-44,0,-88
0,0,0,0,0,93,0,0,-76,0,-10,0,-67,-28,-43,0,0,0,0,0,0,-76,0,0,0,100,-13,1,0
0,100,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,36,-53,-100,100,0,-12
100,0,100,0,0,-23,1,0,0,0,-77,-7,0,-39,-100,-25,0,0,0,100,0,0,0,0,0,53,-96,0,0
-73,-100,100,0,0,78,-1,100,51,0,11,71,65,48,-100,-64,0,0,72,-85,-64,40,51,-26,0,-53,3,-1,0
-100,-100,-100,0,0,-36,0,-7,100,0,0,0,59,-97,0,100,0,0,-66,100,100,100,0,-44,0,0,2,0,0
-27,-92,0,0,0,-14,4,-93,-100,50,-31,100,100,-20,100,0,0,0,-86,0,0,-72,0,100,0,0,-34,0,0
0,0,-77,0,0,100,0,0,-36,92,0,0,-100,0,0,0,0,0,0,0,0,0,1,-100,0,0,-37,0,0
100,0,0,0,0,-100,-4,0,97,0,-19,-100,-1,0,-78,-100,0,0,1,100,89,100,100,-100,0,0,-22,93,0
100,0,33,0,0,0,0,0,-27,-100,100,-12,-100,0,-64,-31,2,0,100,0,100,-84,-9,-66,0,0,0,100,0
-34,10,84,16,0,-49,44,69,54,-5,-100,-45,-98,83,100,-2,61,0,-100,100,-25,100,-24,0,0,0,2,31,0
-100,-10,100,0,100,0,-44,-56,-69,-37,0,-15,0,0,-27,1,-63,0,-21,100,0,0,100,0,0,4,2,-34,0
-10,29,100,0,-100,0,0,-13,-45,0,0,0,0,100,0,-88,0,0,0,-55,0,0,0,0,0,100,100,-85,0
-56,0,-100,0,7,1,0,0,0,0,0,0,0,-100,100,0,0,0,0,0,100,0,0,0,0,-58,1,-66,0
0,-29,-58,-16,-7,-50,100,0,9,24,0,-100,0,-11,-100,100,0,16,88,-49,-52,45,-5,98,0,-46,94,-20,0
0,42,100,0,93,24,42,0,-34,-24,0,-100,100,-50,-68,-100,37,0,-55,-25,-100,-98,-40,-98,0,0,-45,-19,0
0,-42,-10,0,-93,-1,34,18,0,0,0,-1,-31,-22,4,35,-37,8,5,-65,56,74,-100,100,6,90,-12,50,37
0,84,77,0,0,-23,-40,-18,0,100,0,0,-20,2,100,-100,91,33,100,-100,-43,1,-74,40,-6,-90,100,-50,94
0,0,0,100,0,0,-99,0,100,0,0,23,0,-2,0,-4,0,-47,0,1,-41,0,100,-34,0,0,-100,0,0
0,-65,67,-40,0,63,100,0,0,-100,0,-23,-49,0,100,0,1,91,-100,-24,0,0,-100,100,0,10,-96,0,100
0,-19,-31,55,0,-63,0,0,100,100,0,0,0,0,-12,0,100,-26,71,-79,-19,-38,0,-44,0,-10,-52,5,-85
0,0,0,-66,0,0,2,0,-100,20,0,0,0,0,0,0,-100,-75,100,0,100,0,0,-48,0,100,100,-5,-80
0,0,98,-49,0,0,0,0,0,-14,0,0,0,0,100,0,0,100,-13,0,-1,-100,0,-100,0,0,-74,0,-66
0,100,-39,0,0,0,-71,0,-80,0,0,0,0,0,-3,0,2,0,-96,0,-100,-68,0,0,96,-24,-58,0,0
0,-19,-100,0,0,0,-68,0,0,0,0,0,100,0,0,0,0,0,0,0,29,0,0,-14,0,1,100,100,0
0,-81,-100,0,0,0,0,66,100,-78,0,0,-17,0,-6,39,-94,-75,-12,-19,-100,0,100,100,57,100,100,-100,15
0,0,100,100,0,0,1,0,-33,-28,0,0,0,100,96,0,0,-25,-68,100,-71,0,78,100,-82,0,-52,100,-15
0,0,0,-100,0,0,-1,0,-87,91,0,0,1,-32,0,0,0,0,0,-91,0,0,-100,-100,100,-24,0,-48,0
0,0,3,58,0,0,0,-66,0,85,0,0,-84,-68,-81,-11,24,0,-20,52,-29,8,-34,6,-20,-40,-34,-52,0
0,0,-40,0,0,0,0,0,0,-100,71,100,1,68,100,-28,-24,0,100,-50,100,-8,100,-100,-28,0,-100,0,10
0,0,84,0,0,0,0,0,0,-55,-13,0,100,-68,100,0,2,0,-97,0,0,0,0,0,0,-23,-50,0,-10
0,0,-30,-58,100,0,0,0,0,-21,-58,0,-58,0,1,0,-2,0,1,100,100,0,-87,0,1,0,0,0,0
7,100,86,0,-100,32,0,0,0,0,0,-100,-43,0,-5,33,0,84,18,42,-29,0,-57,100,-100,31,100,86,0
-7,0,0,0,0,-13,0,0,100,0,0,0,0,0,-4,-33,100,0,0,82,100,0,0,-93,-24,-44,-37,-86,0
0,-34,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,100,0,0,0,-23,0,0,0,50,0,2,0,0
0,92,0,0,0,-19,0,0,-81,0,0,0,0,0,0,0,-100,0,1,0,100,0,0,0,-50,-35,-31,0,0
0,-46,-66,0,0,0,0,0,-19,0,28,0,1,0,0,0,0,-68,0,-32,100,0,0,-13,0,0,-69,0,100
0,0,-73,0,0,0,0,0,0,0,-28,0,-1,1,-11,0,-64,0,0,0,-1,0,0,0,0,100,100,1,0
0,-74,-100,0,36,0,0,0,0,0,0,0,0,-1,-55,0,-36,-16,-12,1,100,100,0,0,0,0,100,-1,-13
