AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
0,-4,-87,-30,0,-14,0,0,-18,-100,0,63,-83,-29,-95,0,0,100,0,-63,-11,100,-57,0,100,0,93,-100,1
0,-48,-82,0,0,-87,100,0,57,0,0,28,2,-87,89,0,69,-24,0,-64,-14,-82,100,0,-9,100,-41,100,-1
0,-35,-13,53,0,-52,-23,0,-100,21,0,-55,100,-100,-100,0,0,100,59,88,96,-84,-18,74,-33,-100,-49,-28,50
7,18,100,-24,0,-99,77,0,40,-21,0,-24,-63,100,-64,7,66,-100,14,-38,-100,56,100,89,-100,0,-3,-26,100
100,48,73,-29,0,89,-41,0,29,100,0,-81,1,10,-100,100,64,100,-17,-100,-100,27,100,-68,-40,0,0,-46,78
0,0,90,0,0,-33,-100,0,-29,51,0,-100,0,0,100,-2,100,0,0,0,1,-98,-8,100,-40,0,84,100,97
100,-6,0,0,0,-15,-13,0,0,-90,0,0,0,9,0,0,-100,0,-56,-16,-7,0,-81,0,57,100,0,-100,-4
0,100,0,0,0,-8,0,0,-100,100,0,100,100,-93,-45,-3,100,-49,0,0,-30,25,100,-65,-87,-100,-84,-43,100
-100,-100,100,0,0,0,0,0,-55,100,0,57,95,-52,34,-100,-69,-71,2,45,-70,38,-86,85,14,92,0,0,-100
100,-100,-100,0,0,-34,0,0,0,-100,43,92,-88,87,-15,100,70,20,35,-24,0,-11,-12,-54,88,-92,100,9,-29
-74,100,-60,0,0,100,0,0,0,-45,0,-100,-100,100,0,0,-100,0,-37,0,0,62,-34,-100,100,0,0,-8,0
53,0,100,0,0,-46,0,0,0,-100,0,-89,-100,1,0,0,-100,-87,0,0,0,0,-11,100,100,100,0,-1,-100
100,-100,100,0,0,0,0,89,0,0,-43,-33,100,42,66,100,59,79,10,-21,100,-100,-64,-73,-87,-6,0,0,-78
-29,100,18,0,0,17,94,-29,20,100,5,97,100,-35,-100,-34,-13,-55,-10,100,-25,-14,71,-84,-100,-89,59,0,-35
-100,100,100,26,85,100,-94,67,-18,-100,86,23,60,-44,-23,100,-4,-100,0,100,-7,52,-73,-4,-100,-5,100,0,98
92,-96,11,-26,-85,-100,0,-100,-1,9,-91,-49,-31,-100,100,-2,-100,-100,0,-63,-68,-23,54,0,73,0,-81,0,63
-100,40,-32,0,7,-100,28,-27,-1,-25,0,-100,-100,0,40,-100,-42,-67,0,94,67,-29,36,0,-100,28,-98,0,-98
-76,-36,22,8,88,-8,-22,95,39,64,0,100,-74,76,12,9,0,-27,0,36,95,32,-100,100,-22,-28,100,0,-100
18,22,-100,100,-95,70,63,-46,-39,-14,0,12,35,100,6,-76,0,62,0,6,26,54,57,-70,-37,69,32,0,7
92,53,-53,87,0,-8,-60,-25,63,-50,11,100,-100,100,1,-99,0,-43,0,-76,-15,-8,-100,59,0,19,89,1,100
70,-66,-100,100,79,-51,100,-24,84,42,76,-55,-69,-27,-27,0,20,-10,0,60,-100,32,-100,35,21,-88,75,-1,2
-31,-69,55,-6,100,-24,23,0,65,-42,-3,-48,0,3,53,0,11,-16,94,10,100,-55,55,100,67,80,45,0,-15
-81,0,-8,-1,0,0,-32,0,-64,23,90,1,100,-100,-42,100,-31,87,100,100,-91,67,100,-76,-24,100,-71,0,-4
0,0,-3,-28,0,100,0,0,-19,-23,100,0,4,-32,0,0,0,-28,100,-12,-44,-47,0,-88,29,-47,-100,0,-28
-16,-99,20,100,-71,-1,-100,0,-100,0,-100,-100,-100,-38,100,70,0,25,-68,-6,42,54,36,-60,-15,91,7,0,72
0,0,100,0,100,-48,0,100,-29,100,-19,100,100,100,-43,0,0,-82,-20,0,-80,-100,100,0,16,-17,-67,0,-100
-8,-78,22,100,45,-20,0,5,0,-100,41,-100,48,65,17,-23,0,-2,35,-67,49,-29,83,100,-41,-33,-99,6,-76
-100,0,-58,89,0,-40,0,0,0,100,100,-77,100,0,0,0,0,0,0,0,0,0,0,100,-43,0,0,-6,0
-11,90,0,0,0,-49,0,1,0,0,0,0,0,-79,0,0,0,0,0,0,-49,0,-24,0,-10,0,-62,1,100
0,84,97,-100,-8,100,0,-100,99,-32,0,-100,100,-63,-58,-19,0,0,0,-42,0,0,100,-100,0,0,100,2,0
66,-100,-100,-100,-95,-53,100,-6,20,-3,-100,59,-57,44,-76,-71,5,100,40,57,0,0,100,100,62,-100,19,29,-100
-72,100,-100,82,87,5,-26,0,32,-65,-100,100,68,100,100,38,30,-100,-56,48,44,0,2,-76,-62,100,-100,-32,0
0,-100,-78,-2,-15,-16,-45,0,1,0,-3,-100,-95,-100,-59,76,50,0,100,-43,-44,0,75,74,100,100,-48,23,0
80,93,100,-11,-100,100,-29,0,-17,0,-93,-80,100,-8,-82,100,-85,0,82,-36,100,0,-93,-34,33,2,72,3,0
-80,0,1,0,-34,-24,0,0,-100,0,0,-100,100,-9,-9,0,0,0,-75,-13,0,0,0,91,100,-100,0,-26,0
0,0,100,100,0,-90,0,0,100,0,36,0,-2,-100,0,-100,0,0,-69,3,100,0,-73,-100,0,-51,-72,0,0
0,-21,-60,-32,-88,-33,0,0,0,0,-36,0,100,-81,1,0,0,52,0,0,0,0,100,0,0,0,1,0,100
0,0,0,100,75,-58,0,0,100,0,0,-100,0,1,100,0,0,-39,0,-31,0,0,0,0,-8,-56,-1,0,0
100,-98,87,0,-46,-100,0,0,0,0,0,-4,0,-11,0,0,2,100,-100,100,-62,0,-55,100,0,65,0,0,-59
-100,-13,0,0,-29,100,0,0,-100,0,100,1,-100,100,0,90,-2,53,100,0,0,0,-86,0,-7,-83,0,0,-41
100,-35,-41,-100,0,-2,0,0,0,0,0,0,-77,-100,0,100,0,0,0,3,100,0,-65,0,0,0,0,0,0
-36,0,0,0,0,0,0,0,100,0,0,100,-22,-44,-74,-41,1,-70,-11,-76,0,0,-13,-100,80,0,0,0,0
0,0,-79,-90,0,0,3,0,-100,0,-26,0,-100,100,0,0,-1,0,-10,-69,-52,0,-4,-9,100,37,0,0,100
-49,100,100,100,0,14,95,0,-53,0,0,100,-83,-46,-40,-100,0,-12,-72,-38,94,0,100,-8,-97,-13,0,0,-8
-15,79,-20,-100,0,-29,-98,0,100,0,100,-21,1,-54,-6,97,100,0,-16,-100,10,0,-71,100,-100,-6,0,0,100
0,-34,-100,0,0,-9,0,0,100,23,-42,0,0,100,100,-89,-96,0,0,0,0,0,-4,100,0,0,0,0,0
0,0,-18,0,0,86,0,0,100,-23,63,-89,-100,1,-14,-27,100,0,-100,2,0,0,100,-52,0,-69,100,0,100
0,0,0,0,0,-5,0,0,-7,0,-65,0,-85,-48,-100,0,-66,0,-42,0,0,0,0,1,74,100,-59,2,0
0,100,100,-100,0,0,0,0,-70,0,-69,0,100,-38,-10,0,1,-84,-12,-47,0,0,-100,-12,71,-25,0,-2,0
0,85,0,-2,0,-27,0,0,-100,0,0,0,100,-15,1,0,-11,0,0,0,0,0,0,-100,0,0,-41,0,0
0,-63,100,-30,0,-72,89,14,100,95,-61,41,-65,56,-79,100,-28,0,97,0,-62,96,-100,-20,-50,53,100,4,100
0,-90,100,-61,59,-63,-23,-14,-100,-28,0,-52,58,0,0,-71,0,64,-32,0,43,-8,0,91,0,60,3,-4,0
100,-100,100,-100,59,35,100,0,-3,-35,0,38,100,-56,-56,100,36,-64,-48,0,-100,-81,-100,100,-22,90,76,85,-34
32,-77,-44,-100,75,-100,100,0,25,-32,0,40,-5,0,-100,-8,-36,0,27,0,0,-7,75,-28,100,-100,47,-85,-66
43,100,67,8,-33,-64,3,0,67,5,61,-100,-100,73,100,-69,0,0,-44,0,-44,73,76,-100,-56,85,100,0,-62
0,-15,34,-11,-100,-93,-100,0,-2,60,-61,-26,-100,-10,0,-8,0,0,0,0,-100,-8,43,-100,100,100,-100,0,42
-100,-85,-100,0,-60,0,36,0,89,-65,7,-32,-16,41,-99,-100,100,35,0,41,100,-65,87,-19,25,66,5,18,-80
-75,0,-3,53,55,0,-100,0,73,0,-7,0,-54,57,0,63,0,6,0,-41,100,100,100,57,100,1,100,-18,-71
0,0,0,-53,-55,1,-100,0,-15,65,0,0,-18,1,100,100,-100,-41,99,0,-10,-100,100,-37,0,-18,0,100,-100
0,0,-90,0,0,0,-5,0,-30,0,0,100,0,-100,100,0,0,0,0,0,0,1,-77,-100,0,65,100,-100,-21
0,0,-100,0,0,-1,0,0,-2,2,89,-4,100,65,-71,72,100,0,-22,100,0,-1,-62,-19,-42,0,-31,0,0
0,0,46,0,0,87,0,0,100,-3,-17,-22,24,-36,-29,-52,14,12,-30,100,36,85,-49,100,-93,-34,100,100,0
0,0,0,0,0,0,0,0,-2,77,-66,-74,-23,3,0,-74,-67,-12,-43,100,0,0,100,100,0,0,-49,-100,0
0,0,0,0,0,0,0,0,-59,-100,0,100,-16,-94,-100,0,0,0,-4,-45,-52,1,87,100,100,-100,0,0,0
100,0,-100,0,100,18,0,0,-92,-41,-6,78,89,0,-100,-100,-47,0,0,100,-16,19,-62,43,-100,100,100,0,0
-5,51,100,64,100,-60,100,0,-36,68,0,-38,-100,0,44,97,0,0,6,100,-94,-40,-49,-100,-58,17,-100,0,31
38,-26,35,-64,100,-16,-34,69,-100,-40,0,63,23,100,-42,3,0,40,-6,-100,100,-65,-100,-100,-33,-24,-97,0,-25
100,52,-57,0,-100,-29,28,54,-100,-28,0,34,-43,100,-13,-52,100,-38,71,-19,20,0,-100,62,30,-84,-26,60,-6
0,100,0,0,-92,100,100,0,1,0,0,-100,-13,-19,0,100,-100,-2,-71,-100,80,0,0,-100,100,-17,100,-60,100
-100,-19,0,0,100,-37,-33,-100,0,26,0,-15,-41,-100,-7,-100,100,0,0,0,100,0,-25,-44,100,-62,-100,0,-100
-80,100,0,0,-100,0,0,-23,0,0,0,-100,0,-11,0,-26,-100,0,0,84,0,0,100,-55,-10,100,-26,0,100
-33,-17,-83,0,0,0,100,0,-66,0,0,-22,0,-64,0,-52,0,0,0,-41,0,0,-34,-6,100,-19,63,100,-46
-20,-100,-57,0,100,100,40,0,-53,-26,41,30,71,-6,100,100,88,0,0,-28,-100,0,-16,29,-100,-100,22,-72,-4
0,45,-100,0,0,-40,0,0,50,0,0,-30,100,100,0,100,1,0,0,0,0,0,-100,77,85,-63,-100,-28,16
0,100,3,100,-100,-58,0,0,-50,100,-41,100,-93,-61,-63,-44,-20,0,0,-12,64,0,-100,-63,-100,75,85,0,-66
42,33,-51,-76,-6,18,-100,0,0,-100,19,100,63,-39,-22,-16,100,0,0,14,-30,0,-66,-43,-52,-51,100,0,0
19,-53,100,31,-100,13,13,49,25,21,100,-100,-41,0,64,-59,72,0,40,-100,-100,0,-80,100,-39,0,-100,0,24
-61,100,-7,-55,64,-93,100,88,-25,41,100,-94,-45,0,-100,-4,43,2,-40,-89,-16,87,-37,-32,-40,-100,-17,0,-24
88,-100,-16,0,-19,34,-65,-50,61,74,-53,-6,-53,99,18,100,-13,100,0,35,100,100,47,-68,-92,-3,33,0,0
-88,-84,100,33,42,-8,-100,32,42,-100,67,100,100,-39,100,100,-100,-100,0,-99,28,8,100,100,-32,-100,100,0,100
35,100,-43,-33,-89,-29,0,-62,100,-36,-45,100,100,22,33,-62,-100,100,0,57,-19,-100,-59,-42,100,-12,2,0,-48
100,100,100,0,35,20,-100,-57,81,58,-100,-100,100,44,35,-65,-28,-94,0,41,82,-95,-69,100,6,0,-100,0,-52
-78,-100,55,0,-22,-20,-49,0,-50,-58,-88,8,-26,-3,73,-28,38,-8,100,53,-19,0,-100,1,-100,100,100,39,0
100,-64,30,0,-13,100,0,0,-93,0,27,-36,-10,63,44,-100,7,91,-5,-45,32,0,52,100,-9,-100,100,0,7
100,-26,23,0,98,7,1,0,-9,0,-27,-17,80,30,-58,30,26,-79,43,36,61,0,100,-45,100,0,100,-35,-7
79,-7,-12,100,17,-100,-1,1,-100,100,0,-23,-87,0,100,0,-100,-5,-91,92,-100,0,0,-100,100,0,0,-4,0
0,38,-1,88,-100,47,0,40,-32,-100,0,-32,38,-63,57,23,-14,77,-47,74,-100,16,-100,12,-12,0,100,0,0
-23,74,100,65,-15,-12,0,-41,0,0,0,0,-100,21,29,-55,0,-66,5,-48,37,-12,-58,40,-61,0,-100,20,35
-77,-38,100,-81,0,2,38,1,0,0,0,0,100,-38,52,-57,93,63,21,-67,100,57,-76,30,-29,0,25,-20,27
-50,-100,-100,-100,0,-44,9,100,0,88,86,100,10,-87,-14,-87,45,-81,-26,8,100,-41,-10,-86,16,0,13,0,7
-73,-13,-100,-49,0,38,94,-95,100,-60,-86,80,-44,-49,-100,0,8,27,0,74,100,-1,-90,-15,16,100,-7,0,-13
-1,97,1,0,0,0,0,0,-100,0,0,100,100,0,-35,0,0,-27,0,0,0,100,0,0,0,100,1,0,0
56,-34,0,0,89,1,-100,-6,0,-28,0,0,-40,100,100,0,-9,0,0,0,96,-20,100,-95,-76,-70,100,0,100
-22,0,0,100,-16,0,0,0,100,0,0,21,100,8,-89,0,100,0,0,-64,0,0,100,0,-40,-15,0,0,-100
0,0,100,0,-43,2,-41,0,-42,0,90,0,0,-9,-22,0,-100,0,100,-12,-31,0,0,0,-23,0,1,0,-56
85,-86,-86,0,-30,0,0,89,-58,0,0,92,-100,-53,0,0,-100,98,-92,0,51,-30,100,0,-34,0,1,38,0
18,-23,-46,-38,0,40,0,-89,93,44,-34,-10,-100,100,-96,0,81,-98,-8,-46,0,-49,-41,89,-94,-12,-18,20,0
-64,-100,-64,100,0,-81,16,0,-23,100,100,-92,97,100,100,0,100,47,95,-14,-98,-20,-18,-89,-25,-100,72,86,0
100,0,-98,-100,0,0,100,0,100,100,-100,0,39,-98,100,100,-100,100,-95,-3,100,0,-19,100,91,-3,-23,0,0
0,0,-51,-85,0,0,-100,0,100,0,-17,100,0,-24,17,-100,-40,-84,0,-5,-48,0,-72,100,100,0,-81,-45,0
-76,0,0,0,0,0,-16,0,-56,100,0,0,0,-45,-77,0,-17,0,0,-100,0,0,-100,42,0,100,-53,-99,0
-36,100,-34,0,0,0,15,28,100,-58,100,-100,-100,100,100,0,-46,100,0,-31,-9,0,-37,-100,-100,-100,75,13,90
100,0,0,0,0,0,-11,100,1,-17,100,-14,0,79,-100,0,-15,-100,0,0,82,0,14,100,-30,0,-89,-13,0
-100,59,43,0,100,100,-4,-100,100,57,-89,0,-94,100,81,0,0,100,0,0,-100,0,66,-9,-100,84,-95,0,-90
-100,-100,-58,62,100,-4,0,79,100,-100,49,100,-81,-46,-13,100,0,-79,0,90,-44,0,100,1,-63,98,70,0,0
0,0,-100,-62,100,-38,100,-13,100,0,17,0,-63,100,-100,-19,0,0,0,0,0,0,-28,100,0,-12,100,0,0
-61,-59,-75,0,1,2,-53,31,18,-95,61,-15,-16,11,-56,19,0,-16,100,-90,99,0,49,100,0,-34,100,0,0
0,25,100,8,-66,-22,-47,-100,-100,34,43,-52,-5,-100,-95,-25,52,-39,51,0,98,100,-100,100,0,-13,100,22,33
100,-25,27,100,4,41,92,-25,63,-100,-100,-22,46,-100,50,93,-52,-15,-78,87,36,-100,100,-68,0,-25,72,-22,-33
91,0,100,100,22,100,-28,0,-100,-65,0,0,0,-58,100,0,0,0,-5,72,-92,0,-100,0,0,-98,100,0,100
0,100,0,0,100,0,0,0,-100,0,-7,-21,100,100,-17,-100,0,-14,-68,-100,9,0,-3,-17,0,0,4,100,-100
-83,-100,-100,-100,36,-35,-64,0,63,53,-62,-100,26,36,100,5,0,0,0,100,36,12,-100,64,2,0,-29,-62,0
-100,0,-100,-100,-100,9,0,0,-100,-51,-100,-100,-98,-100,100,100,0,0,0,10,10,51,-19,-55,-2,53,-50,-11,0
-20,0,100,-8,70,-84,62,0,17,-2,-51,69,100,-100,100,23,0,0,0,79,22,73,100,100,93,-34,-100,93,0
100,0,0,0,100,0,-44,0,-82,0,0,-100,-100,-37,-100,100,100,0,0,-63,0,0,100,100,0,82,1,0,0
-10,0,0,88,-100,35,0,91,-100,0,0,69,0,-64,0,-100,93,0,0,-84,-21,0,-15,97,-93,100,0,1,100
0,0,0,0,0,0,-18,-91,100,0,0,-39,-54,0,-55,65,1,0,100,0,-53,-99,0,-100,100,0,100,1,0
-90,0,-24,-88,-100,-58,44,64,100,0,40,100,-20,0,69,32,100,0,-42,76,-41,-37,-14,-9,-86,-100,100,6,-20
100,0,-92,0,-100,100,100,100,-100,85,20,-100,0,0,48,21,62,51,-31,49,-47,0,100,-88,-14,-100,-100,-100,-80
-100,34,-63,0,100,100,20,-100,54,-85,-60,-8,0,0,6,-56,-100,-13,-27,20,2,0,48,-95,0,100,-100,36,0
0,-34,92,67,-1,3,-26,-52,39,92,0,76,0,0,-2,8,-100,-38,100,77,29,0,99,53,0,-100,100,-64,0
22,43,-44,-50,-100,52,-46,-12,100,-60,0,13,66,0,33,40,-100,0,36,-44,-72,69,2,15,33,-1,-5,100,0
-22,0,79,100,-100,0,100,0,0,0,0,0,-66,0,0,100,-56,0,-100,40,75,100,-100,81,0,99,-46,1,0
0,-43,100,-100,48,55,-97,0,-100,-32,100,22,62,100,-38,-100,0,0,100,74,-100,2,-100,17,-33,61,9,-100,16
100,100,-100,100,100,-35,-77,0,-8,0,61,-36,-62,-23,0,100,0,0,49,0,-100,0,0,-100,0,-100,79,-1,-16
76,100,0,0,0,-61,0,0,1,0,0,0,0,-4,-100,-100,0,0,-100,-41,0,100,0,-100,0,100,100,0,0
-100,100,-40,0,86,0,-18,0,0,0,-55,0,0,0,100,-79,0,0,-48,1,0,0,0,-5,0,-13,0,0,0
-76,-6,-100,-95,-100,50,0,0,100,0,-39,-64,32,-1,100,93,0,0,-37,100,41,-1,-25,5,51,56,-100,0,0
0,-16,0,59,0,-19,0,0,0,0,0,0,0,-53,100,-71,0,0,0,-20,100,-78,0,-18,-51,0,100,1,0
100,0,-57,-81,-100,42,0,0,83,0,-55,100,-32,-19,42,91,4,0,0,-100,0,-100,-31,-34,54,29,-100,100,28
82,-48,100,0,0,0,0,0,-100,0,-12,-36,0,0,100,0,0,0,0,-49,-100,100,100,0,0,0,-26,-100,-28
0,0,-69,0,-100,-2,1,0,-54,0,100,100,0,0,0,-17,-4,53,100,0,0,-100,0,-65,0,-100,-48,100,100
-100,-100,0,0,100,0,-1,51,100,0,0,100,0,100,-39,85,0,82,-68,-100,-100,-2,-100,-23,-13,95,-76,-73,0
-65,-100,-31,100,-100,100,100,-51,-80,0,-100,0,100,3,100,0,0,0,1,0,44,-90,100,-28,100,-75,-79,0,-1
15,55,-100,-12,0,-100,-25,0,-100,0,0,-48,-18,-100,-16,-64,100,49,72,53,-100,8,-41,-100,-100,77,24,-28,42
-4,-85,-46,100,100,0,-24,0,-96,67,100,100,100,66,-76,-95,-100,100,-11,-16,0,100,100,-13,21,-33,1,75,-100
-28,0,100,100,-97,0,-51,0,5,0,-79,-100,0,1,0,0,0,-1,-16,-100,100,0,-60,-100,100,0,100,-75,0
0,0,0,16,0,-10,0,0,-53,-45,-21,-13,0,0,100,-26,0,100,-23,0,-12,-55,100,-36,0,0,1,0,-41
0,100,-86,-11,-3,63,0,0,-100,-22,0,82,-80,-70,87,-28,20,-100,56,100,-9,-44,-100,63,-22,0,54,35,100
0,30,-7,-48,46,-58,9,30,2,0,0,-9,100,0,-11,76,-20,28,-76,-100,95,-9,92,93,-100,-100,-100,-35,-100
50,-42,4,25,-46,-58,64,13,44,0,0,88,-100,0,2,31,100,-100,-35,31,-71,0,-100,-52,56,-96,-33,0,100
-50,-88,100,78,51,-71,-73,-13,-100,0,0,100,-12,100,-75,-100,-100,-100,11,-94,94,0,-100,70,-56,0,53,0,11
37,0,51,100,73,36,0,-30,-31,0,0,100,-57,74,-67,53,0,100,-11,-17,-54,29,55,22,-40,85,100,13,100
-11,53,-100,-100,-59,-67,100,14,0,0,67,-26,100,31,-37,-51,61,-10,0,-41,38,-1,100,66,0,39,-22,25,-11
77,100,-100,88,-62,-37,1,0,0,0,-67,100,-7,-53,86,-52,-51,-100,0,0,-6,77,0,100,3,-35,-16,100,2
